longitude,latitude,price
113.291728,23.123081,3000
113.291728,23.123081,5500
113.291728,23.123081,5500
113.291728,23.123081,5700
113.291728,23.123081,6200
113.291728,23.123081,6800
113.291728,23.123081,7000
113.291782,23.139166,5000
113.291842,23.109542,4300
113.291901,23.239049,2700
113.291901,23.239049,3300
113.291901,23.239049,3500
113.291901,23.239049,3800
113.291901,23.239049,3800
113.291901,23.239049,4200
113.291901,23.239049,4500
113.2919083,23.12213898,3800
113.292025,23.102161,1790
113.292025,23.102161,1990
113.292025,23.102161,4800
113.292025,23.102161,6400
113.2920609,23.12915039,7500
113.292206,23.129133,2800
113.292222,23.120954,4800
113.292222,23.120954,5500
113.292222,23.120954,6200
113.292281,23.149958,3800
113.29229,23.10426,3500
113.2923126,23.13111496,5500
113.2923126,23.13111496,8000
113.292362,23.081459,5200
113.292388,23.075405,4000
113.292411,23.147893,5300
113.2924423,22.95912743,1900
113.292493,23.147748,3800
113.292521,23.08052594,2000
113.292521,23.08052594,2100
113.292521,23.08052594,2500
113.292521,23.08052594,2500
113.292521,23.08052594,2500
113.292521,23.08052594,2600
113.292521,23.08052594,3000
113.292521,23.08052594,3300
113.292579,23.149611,6000
113.292603,23.11922666,3300
113.292604,23.035973,5000
113.292627,23.077785,4200
113.292627,23.077785,5200
113.292631,23.075796,3800
113.292662,23.14695,3600
113.292662,23.14695,3600
113.292672,23.106902,3800
113.292727,23.146008,3580
113.292727,23.146008,3580
113.292727,23.146008,3580
113.292727,23.146008,3580
113.29273,23.120895,1500
113.29273,23.120895,1750
113.2927399,23.12317085,2400
113.2927399,23.12317085,6200
113.292743,23.145891,3600
113.292766,23.149293,6000
113.292801,23.221465,3800
113.292806,23.230914,1430
113.292806,23.230914,1430
113.292806,23.230914,1460
113.292806,23.230914,1460
113.292806,23.230914,1460
113.292806,23.230914,1660
113.292806,23.230914,1760
113.292806,23.230914,1760
113.292806,23.230914,1760
113.292806,23.230914,1790
113.292806,23.230914,1830
113.292806,23.230914,1860
113.292806,23.230914,2290
113.292806,23.230914,2290
113.292806,23.230914,2330
113.292806,23.230914,5500
113.292806,23.230914,5600
113.292827,23.127493,5600
113.292878,23.036293,2800
113.2928925,23.12738419,4500
113.2930374,22.9298954,3200
113.2930404,23.08605857,2500
113.293081,23.230295,2500
113.293081,23.230295,3200
113.293081,23.230295,4200
113.293081,23.230295,4200
113.293081,23.230295,4500
113.293081,23.230295,4500
113.293096,23.146866,6300
113.2931976,23.14925575,3500
113.2932053,23.14669037,4200
113.29321,23.147292,3799
113.293341,23.231413,3799
113.293365,23.077469,3500
113.293372,23.07309,6500
113.293376,23.137892,6000
113.293381,23.095093,3500
113.293381,23.095093,3700
113.293417,23.077358,7500
113.2934265,23.09847832,5500
113.29347,23.075306,2300
113.29347,23.075306,3100
113.29347,23.075306,3600
113.29347,23.075306,3700
113.2935073,23.0942089,4500
113.293541,23.07532883,2000
113.293541,23.07532883,2100
113.293541,23.07532883,2300
113.293541,23.07532883,2300
113.293541,23.07532883,3000
113.293541,23.07532883,3000
113.293541,23.07532883,3150
113.293541,23.07532883,3300
113.293541,23.07532883,3900
113.293541,23.07532883,4300
113.293541,23.07532883,4500
113.293553,22.619388,2500
113.293556,23.139894,5199
113.293606,23.146657,5500
113.293621,23.338028,1200
113.293621,23.338028,1350
113.293621,23.338028,2990
113.293621,23.338028,3050
113.293621,23.338028,3150
113.293621,23.338028,3150
113.293642,23.229666,1760
113.293652,23.099208,5000
113.293728,23.14897,3300
113.293729,23.149934,4000
113.293759,23.074147,4500
113.2937775,23.14275551,2700
113.2937775,23.07664871,3600
113.2937775,23.07664871,4000
113.293808,23.075013,1990
113.293808,23.075013,2190
113.293808,23.075013,2200
113.293808,23.075013,2500
113.293808,23.075013,2500
113.293808,23.075013,2530
113.293808,23.075013,2800
113.293808,23.075013,3000
113.293808,23.075013,3100
113.293808,23.075013,3400
113.293808,23.075013,3500
113.293808,23.075013,3500
113.293808,23.075013,3800
113.293808,23.075013,4000
113.293808,23.075013,4200
113.293808,23.075013,4500
113.293808,23.075013,4500
113.293808,23.075013,5600
113.293824,23.094084,2200
113.293824,23.094084,4500
113.293854,23.149925,4600
113.293893,23.119924,12000
113.293898,23.075376,1990
113.2938995,23.12395859,3700
113.2938995,23.12395859,3800
113.2938995,23.12395859,4200
113.2938995,23.12395859,4500
113.293929,23.101991,5800
113.293953,23.14717,3380
113.293953,23.14717,3380
113.293953,23.14717,3580
113.293953,23.14717,3380
113.293953,23.14717,3580
113.293953,23.14717,3380
113.293993,23.073068,2000
113.293993,23.073068,2000
113.293993,23.073068,2500
113.293993,23.073068,2800
113.293993,23.073068,3500
113.293993,23.073068,3700
113.293993,23.073068,3800
113.293993,23.073068,4000
113.293993,23.073068,5200
113.293993,23.073068,5300
113.293993,23.073068,5600
113.293996,23.098559,5300
113.294023,23.09287,4600
113.2940598,23.12620163,6000
113.294061,23.099137,7500
113.294076,23.072999,3600
113.294076,23.072999,4700
113.294086,23.148389,5500
113.29409,23.150704,1600
113.294113,23.123978,3800
113.294135,23.145406,3800
113.294136,23.095039,3500
113.2941742,23.12501907,6500
113.294221,23.124062,3900
113.29423,23.138988,5300
113.294239,23.126651,5700
113.294284,23.1489,2200
113.294316,23.230633,1430
113.2943268,23.12461281,4500
113.294332,23.123991,3000
113.294338,23.139939,12000
113.294369,23.149274,3900
113.294372,23.124194,3800
113.294397,23.128488,11000
113.294405,23.145202,3200
113.29441,23.149295,4500
113.294422,23.149907,3900
113.294426,23.14990807,2100
113.2944946,23.12851524,6800
113.2944946,23.12851524,8800
113.294495,23.078807,4500
113.294495,23.078807,4500
113.294501,23.125284,4600
113.294512,23.140189,10000
113.294531,23.128873,3000
113.29454,23.223541,3300
113.29454,23.223541,4600
113.294598,23.074993,2200
113.2946167,23.12732124,4000
113.2946167,23.12732124,5000
113.294634,23.14595,3200
113.294652,23.096842,3200
113.294653,23.076169,2700
113.294653,23.076169,3500
113.294662,23.138984,5300
113.294675,23.078721,4500
113.294682,23.101692,3900
113.294682,23.101692,4000
113.294682,23.101692,4500
113.294682,23.101692,5500
113.294682,23.101692,6000
113.294689,23.126363,5800
113.2947,23.140499,1400
113.2947,23.093199,2700
113.2947,23.093199,3600
113.2947159,23.07095718,2300
113.2947159,23.07095718,2400
113.2947159,23.07095718,2500
113.2947159,23.07095718,2500
113.2947159,23.07095718,2500
113.2947159,23.07095718,2600
113.2947159,23.07095718,2600
113.2947159,23.07095718,2900
113.2947159,23.07095718,3200
113.2947159,23.07095718,3500
113.2947159,23.07095718,3600
113.2947159,23.07095718,3600
113.2947159,23.07095718,3600
113.2947159,23.07095718,3800
113.2947159,23.07095718,3900
113.2947159,23.07095718,4100
113.294733,23.145414,4200
113.2948685,23.14614487,1800
113.2948685,23.14614487,2300
113.2948685,23.14614487,3600
113.2948685,23.14614487,3900
113.2948685,23.14614487,4000
113.294881,23.078837,4500
113.294899,23.100832,2400
113.2949066,23.12594032,3000
113.2949066,23.12594032,5500
113.2949066,23.12594032,6000
113.294932,23.122707,5200
113.294989,23.139706,3500
113.294998,23.125669,8000
113.295008,23.138003,2000
113.295052,23.220449,2000
113.2950974,23.14887047,3500
113.2950974,23.14887047,4000
113.29511,23.12815,3799
113.295249,23.124594,2800
113.2952499,23.12789345,2800
113.295256,23.105877,3500
113.295311,23.146818,2800
113.295345,23.144462,3800
113.295345,23.144462,4000
113.2953568,23.11218262,26000
113.2953568,23.11218262,26000
113.2953568,23.11218262,28000
113.2953568,23.11218262,33000
113.295362,23.128891,3500
113.295434,23.221436,1500
113.295434,23.221436,1700
113.295434,23.221436,1900
113.295434,23.221436,2200
113.295488,23.140321,4500
113.29551,23.127137,5300
113.295528,23.071473,6800
113.295537,23.143309,50000
113.29569,23.143395,2000
113.295748,23.071663,1360
113.295748,23.071663,1360
113.295748,23.071663,1560
113.295748,23.071663,1560
113.295748,23.071663,1630
113.295748,23.071663,1730
113.295748,23.071663,1860
113.295748,23.071663,1860
113.295748,23.071663,1860
113.295748,23.071663,2160
113.295748,23.071663,2160
113.295748,23.071663,2230
113.295748,23.071663,2230
113.295748,23.071663,2600
113.295748,23.071663,2600
113.295748,23.071663,4000
113.295748,23.071663,4000
113.295748,23.071663,4000
113.295748,23.071663,4100
113.295748,23.071663,4400
113.295748,23.071663,4500
113.295748,23.071663,5300
113.295748,23.071663,6000
113.295776,23.224975,1460
113.295776,23.224975,1660
113.295802,23.221233,1500
113.295802,23.221233,1600
113.295843,23.220353,2600
113.295861,23.07548,2500
113.295929,23.12679482,6300
113.29597,23.148492,4000
113.296038,23.107969,4000
113.29604,23.070775,1360
113.29604,23.070775,1560
113.29606,23.100517,2000
113.296107,23.098301,3000
113.296107,23.098301,3800
113.296107,23.098301,3800
113.296107,23.098301,4200
113.296107,23.098301,4500
113.296127,23.14993,4500
113.296155,23.036168,3300
113.296208,23.107775,3200
113.296215,23.224979,1460
113.296215,23.224979,1660
113.296215,23.224979,1830
113.296215,23.224979,6500
113.296223,23.098077,2800
113.296223,23.098077,3800
113.296223,23.098077,3800
113.296223,23.098077,3800
113.296223,23.098077,3900
113.296223,23.098077,4500
113.296223,23.098077,4800
113.296223,23.098077,5800
113.2962646,23.0981102,3000
113.296287,23.070712,3000
113.296318,23.126804,2700
113.296333,23.078411,1630
113.296333,23.078411,1990
113.296337,23.224306,4300
113.2963689,23.12774834,2800
113.2963689,23.12774834,4000
113.2965,23.129581,3500
113.29652,23.229291,1660
113.296553,23.098702,1700
113.2965622,23.07628822,3100
113.2965622,23.07628822,3200
113.296588,23.108973,7000
113.296593,23.077721,5200
113.296646,23.127651,2700
113.296646,23.149085,4000
113.296646,23.149085,5700
113.296646,23.127651,5800
113.296732,23.070617,3800
113.29675,23.043893,3800
113.29675,23.043893,3800
113.29675,23.043893,4500
113.29675,23.043893,5000
113.296777,23.224539,6500
113.2968292,23.07694244,3800
113.2968292,23.07694244,3800
113.2968292,23.07694244,4000
113.2968292,23.07694244,4600
113.2968292,23.07694244,5500
113.2968331,23.03624269,4300
113.2968408,23.03623418,4500
113.296971,23.078627,5500
113.29702,23.0359478,3200
113.29702,23.0359478,9500
113.297024,23.10271,5500
113.297035,23.148629,3000
113.297035,23.148629,3000
113.297035,23.148629,3000
113.297035,23.148629,3499
113.297035,23.148629,3500
113.297035,23.148629,4000
113.297035,23.148629,4000
113.297035,23.148629,4000
113.297035,23.148629,4300
113.297035,23.148629,4900
113.297084,23.106651,3800
113.2971115,23.22554588,5600
113.297114,23.092567,3000
113.297161,23.076372,4800
113.29728,23.102108,4800
113.297316,23.07818,1630
113.297316,23.07818,1730
113.297316,23.07818,1990
113.297316,23.07818,5200
113.297316,23.07818,5500
113.2973893,23.13131892,3000
113.297397,23.0449,5600
113.2974167,23.04290009,8500
113.2974548,23.07788086,3500
113.2974548,23.07788086,3500
113.2974548,23.07788086,3800
113.2974548,23.07788086,5200
113.297456,23.077887,4500
113.29749,23.076429,3300
113.29749,23.076429,3500
113.297522,23.044813,5000
113.297535,23.106026,5300
113.29754,23.076613,3300
113.297545,23.22025,1400
113.297545,23.22025,2000
113.297545,23.22025,2700
113.297564,23.072621,3800
113.297653,23.150394,3000
113.297653,23.150394,3800
113.29767,23.223902,5500
113.29768,23.032348,3500
113.29768,23.078331,3800
113.297697,23.22863,4200
113.2977142,23.12543297,5000
113.2977142,23.12543297,5000
113.29777,23.079221,5400
113.297802,23.239014,5500
113.297842,23.101077,8500
113.29785,23.220868,1200
113.297855,23.032726,3500
113.297868,23.228784,1690
113.297877,23.072644,3400
113.2978821,23.127388,3200
113.2978821,23.127388,5600
113.297901,23.074713,3500
113.297916,23.147732,4300
113.2979202,23.0721283,3500
113.297934,23.127449,3800
113.297955,23.037754,13000
113.297966,23.03773499,2900
113.297982,23.238832,4500
113.2980033,23.03633177,1800
113.2980033,23.03633177,1900
113.2980033,23.03633177,2000
113.2980033,23.03633177,2200
113.298004,23.036337,3800
113.298014,23.237275,5300
113.298063,23.074947,3200
113.298067,23.148172,2160
113.298087,23.036257,2600
113.298087,23.036257,3100
113.298087,23.036257,3500
113.298087,23.036257,4500
113.298146,23.129928,3900
113.298189,23.076084,4000
113.298215,23.099855,7200
113.298215,23.099855,8000
113.2982559,23.07528305,1800
113.2982559,23.07528305,3000
113.2982559,23.07528305,3000
113.298259,23.044996,3800
113.2983017,23.07531357,2800
113.2983017,23.07531357,3000
113.298335,23.229237,1430
113.298335,23.229237,1660
113.298335,23.229237,1690
113.298335,23.229237,1760
113.298335,23.229237,1890
113.298335,23.229237,4200
113.298376,23.140043,5500
113.298381,23.229383,3000
113.298381,23.229383,3000
113.298381,23.229383,3200
113.298381,23.229383,3300
113.298381,23.229383,3800
113.298381,23.229383,3800
113.298381,23.229383,3800
113.298381,23.229383,3800
113.298381,23.229383,4000
113.2984085,23.2294426,3600
113.2984238,23.12867165,3500
113.2984619,23.0391674,1600
113.298474,23.149459,2600
113.298503,23.077208,1991
113.298503,23.077208,2400
113.298503,23.077208,2600
113.298503,23.077208,3000
113.298503,23.077208,3600
113.298563,23.077057,4000
113.298564,23.134232,2500
113.298578,23.09442,1500
113.298582,23.106995,9500
113.29864,23.237407,3500
113.29864,23.237407,3700
113.29864,23.237407,3700
113.29864,23.237407,3700
113.29864,23.237407,3700
113.29864,23.237407,3900
113.29864,23.237407,4000
113.29864,23.237407,4000
113.29864,23.237407,4200
113.29864,23.237407,4300
113.29864,23.237407,4300
113.29864,23.237407,4500
113.29864,23.237407,4500
113.29864,23.237407,4500
113.29864,23.237407,4600
113.29864,23.237407,4800
113.29864,23.237407,4800
113.29864,23.237407,4800
113.29864,23.237407,5000
113.29864,23.237407,5200
113.29864,23.237407,5500
113.29864,23.237407,6000
113.29864,23.237407,6000
113.298663,23.13461,3200
113.298717,23.109534,3300
113.298802,23.034251,3400
113.298802,23.034251,3600
113.298809,23.240432,1190
113.298809,23.240432,1230
113.298809,23.240432,1330
113.298809,23.240432,1330
113.298809,23.240432,1390
113.298809,23.240432,1490
113.298809,23.240432,1490
113.298809,23.240432,1530
113.298809,23.240432,1530
113.298809,23.240432,1630
113.298809,23.240432,1660
113.298809,23.240432,1690
113.298809,23.240432,1690
113.298809,23.240432,1690
113.298809,23.240432,1690
113.298809,23.240432,1730
113.298809,23.240432,1760
113.298809,23.240432,1890
113.298809,23.240432,1990
113.298809,23.240432,1990
113.298809,23.240432,2030
113.298809,23.240432,2030
113.298809,23.240432,2030
113.298809,23.240432,2030
113.298809,23.240432,3500
113.298809,23.240432,3600
113.298809,23.240432,4000
113.298809,23.240432,4300
113.298809,23.240432,4500
113.298809,23.240432,4500
113.298809,23.240432,4600
113.298809,23.240432,4600
113.298809,23.240432,4700
113.298809,23.240432,4700
113.298809,23.240432,4800
113.298809,23.240432,5000
113.298809,23.240432,5000
113.298809,23.240432,5000
113.298809,23.240432,5000
113.298809,23.240432,5000
113.298809,23.240432,5300
113.298809,23.240432,5500
113.298809,23.240432,5500
113.298809,23.240432,5800
113.298809,23.240432,6000
113.298809,23.240432,10000
113.298827,23.07593,2600
113.29884,23.142017,2000
113.298861,23.135383,4200
113.2988892,23.07247543,3100
113.2988892,23.07247543,4000
113.2988892,23.07247543,4300
113.2988892,23.07247543,4500
113.298925,23.106597,4700
113.2989273,23.13022804,5300
113.2989574,23.07322062,3700
113.298969,23.143349,2600
113.298971,23.108914,3800
113.298973,23.107064,4900
113.2989731,23.07719612,2600
113.298987,23.105336,1630
113.298989,23.213295,4500
113.298991,23.148661,3000
113.298996,23.129167,5500
113.299025,23.075132,2800
113.299025,23.075132,3800
113.299117,23.07254,2700
113.299117,23.07254,3000
113.2991409,23.10655212,5500
113.2991409,23.10655212,5800
113.2991409,23.10655212,6900
113.299171,23.072512,2600
113.299171,23.072512,3100
113.2992104,23.13381024,2300
113.299221,23.076475,2700
113.299221,23.076475,2800
113.299239,23.107137,5500
113.299257,23.076783,2800
113.299323,23.343257,3500
113.299332,23.074028,1930
113.299355,23.106158,4000
113.299422,23.107259,7800
113.299422,23.107259,8000
113.299422,23.107259,9500
113.2994385,23.1067009,6900
113.299444,23.097387,3600
113.299444,23.097387,4800
113.299458,23.040498,1800
113.299458,23.040498,2000
113.299459,23.074302,4200
113.299467,23.135587,4200
113.299472,23.096967,1690
113.299472,23.096967,1690
113.299472,23.096967,1890
113.299472,23.096967,2490
113.299472,23.097321,3800
113.299472,23.097321,4300
113.299472,23.096967,4300
113.2994995,23.07367516,3600
113.2994995,23.07367516,4500
113.2994995,23.07367516,4500
113.299578,23.105672,4500
113.299586,23.075132,3500
113.299602,23.03389,3400
113.299612,23.126125,5500
113.2996826,23.1270237,45000
113.299737,23.034173,3600
113.299804,23.076164,2100
113.299804,23.126001,5500
113.299808,23.07434,1730
113.299808,23.07434,1760
113.299808,23.07434,1890
113.299808,23.07434,2090
113.299808,23.07434,2190
113.299808,23.07434,2600
113.299808,23.07434,3650
113.299818,23.093951,1690
113.299818,23.093951,1890
113.299818,23.093951,1890
113.299818,23.093951,2290
113.299818,23.093951,5500
113.29989,23.094346,5500
113.2999344,23.12703896,4300
113.2999344,23.12703896,5000
113.299944,23.094815,1790
113.299958,23.238074,5300
113.299998,23.076662,2600
113.300042,23.094378,1690
113.300042,23.094378,1690
113.300042,23.094378,1790
113.300042,23.094378,1790
113.300042,23.094378,1790
113.300042,23.094378,1890
113.300042,23.094378,1890
113.300042,23.094378,2190
113.300042,23.094378,2290
113.300042,23.094378,2290
113.300042,23.094378,2290
113.300042,23.094378,2390
113.3000641,23.13393974,5300
113.300089,23.094429,3800
113.300089,23.094429,4000
113.300089,23.094429,4100
113.300089,23.094429,4200
113.300089,23.094429,4300
113.300089,23.094429,4600
113.300089,23.094429,4700
113.300089,23.094429,5500
113.300089,23.094429,5600
113.300089,23.094429,5800
113.300089,23.094429,6300
113.300145,23.223262,850
113.300162,23.100953,4000
113.300162,23.100953,4000
113.300162,23.100953,5500
113.300177,23.074889,3800
113.3001785,23.07488823,2800
113.3001785,23.07488823,4900
113.300214,23.108842,8200
113.300298,23.219459,2100
113.300316,23.143827,2500
113.300338,23.108975,1660
113.300338,23.108975,1990
113.300338,23.108975,2800
113.300338,23.108975,4500
113.3003387,23.12848663,4500
113.300363,23.149094,6800
113.300363,23.149094,7200
113.300415,23.093644,1790
113.300419,23.149032,6500
113.30042,23.077427,1730
113.30042,23.077427,1760
113.30042,23.077427,1890
113.300442,23.093905,5000
113.300486,23.108747,4800
113.300486,23.108747,5000
113.300487,23.134331,3600
113.3005,23.075462,2800
113.300505,23.149423,2490
113.3005066,23.15076447,2800
113.3005295,23.12668419,5800
113.3005524,23.07600403,1800
113.3005524,23.07600403,2400
113.3005524,23.07600403,2500
113.300558,23.109338,1660
113.300558,23.109338,6500
113.300581,23.143839,2600
113.300657,23.137658,6500
113.300657,23.137658,11000
113.30066,23.110013,5500
113.300716,23.074859,2200
113.3007431,23.07637787,2900
113.3007431,23.07637787,3000
113.3007431,23.07637787,3200
113.3007431,23.07637787,3300
113.300747,23.049132,6800
113.300747,23.049132,7500
113.300767,23.108201,7000
113.300767,23.108201,7000
113.300767,23.108201,7500
113.300792,23.073984,2500
113.300829,23.151083,2600
113.300837,23.10842,4500
113.300842,23.221042,1600
113.300842,23.109977,1690
113.300842,23.109977,1790
113.300842,23.109977,1890
113.300842,23.221042,2300
113.300842,23.221042,2400
113.300842,23.221042,2500
113.300842,23.221042,2700
113.300842,23.221042,2800
113.300842,23.221042,2800
113.300842,23.221042,2800
113.300842,23.109977,4500
113.300842,23.109977,5000
113.300852,23.107602,5000
113.3008728,23.2385006,1590
113.3008728,23.2385006,3500
113.3008728,23.2385006,3600
113.3008728,23.2385006,3800
113.3008728,23.2385006,4000
113.3008728,23.2385006,4200
113.3008728,23.2385006,4300
113.3008728,23.2385006,4300
113.3008728,23.2385006,4500
113.3008728,23.2385006,4500
113.3008728,23.2385006,4500
113.3008728,23.2385006,4600
113.3008728,23.2385006,4600
113.3008728,23.2385006,4600
113.300901,23.221016,2200
113.300901,23.221016,4000
113.300904,23.149526,1960
113.300904,23.149526,1960
113.300904,23.149526,2090
113.300904,23.149526,2290
113.300904,23.149526,2390
113.300904,23.149526,2460
113.300904,23.149526,2490
113.300904,23.149526,4500
113.300904,23.149526,5000
113.300904,23.149526,5600
113.300923,23.075486,3500
113.300927,23.10682,1690
113.300927,23.10682,6000
113.300959,23.134002,4500
113.300968,23.140053,5500
113.300986,23.148762,4000
113.300986,23.148762,4000
113.300986,23.148762,4500
113.300986,23.148762,4700
113.300986,23.148762,5000
113.300986,23.148762,5400
113.300986,23.148762,5500
113.300986,23.148762,5600
113.300986,23.148762,6000
113.3010178,23.11017799,18000
113.301018,23.108255,5200
113.301019,23.238805,5500
113.3010406,23.12685204,4000
113.30108,23.108082,1960
113.30108,23.108082,5200
113.30108,23.108082,5200
113.30108,23.108082,6000
113.30108,23.108082,7000
113.30108,23.108082,7000
113.30108,23.108082,7000
113.30108,23.108082,7500
113.30108,23.108082,8500
113.30108,23.108082,9000
113.30108,23.108082,10000
113.301116,23.21784,6500
113.301121,23.140182,3000
113.301121,23.140182,5300
113.301151,23.110025,5800
113.301256,23.109977,4500
113.301256,23.109977,5500
113.301256,23.109977,6500
113.3012848,23.07610703,2300
113.3012848,23.07610703,2700
113.301286,23.149971,6200
113.3013077,23.07456398,3000
113.3013077,23.07456398,3500
113.3013077,23.07456398,4300
113.3013077,23.07456398,4300
113.3013077,23.07456398,4800
113.301318,23.108132,1690
113.301318,23.108132,1890
113.301318,23.108132,2090
113.301318,23.108132,2290
113.301318,23.108132,4500
113.301318,23.108132,6000
113.30134,23.220946,2500
113.30134,23.107747,6000
113.301351,23.109764,7000
113.30136,23.237809,4500
113.301363,23.148725,1960
113.301363,23.148725,2460
113.301381,23.0765,1890
113.30139,23.220743,2500
113.301413,23.103998,7800
113.301425,23.127306,9000
113.301458,23.072817,5800
113.301504,23.076027,2600
113.301504,23.076027,2800
113.301504,23.076027,3300
113.301506,23.07602692,3000
113.301506,23.07602692,4300
113.301511,23.124055,7500
113.3015442,23.1105423,5500
113.301566,23.050133,7000
113.3015671,23.05013275,7000
113.301574,23.076301,1360
113.301574,23.076301,1630
113.301599,23.108024,7500
113.301642,23.05032,7500
113.301646,23.074152,2000
113.301646,23.074152,2600
113.301659,23.074094,1360
113.301659,23.074094,1430
113.301659,23.074094,1460
113.301659,23.074094,2100
113.301659,23.074094,2500
113.301659,23.074094,3000
113.301659,23.074094,3800
113.301686,23.220739,2800
113.301732,23.149161,5500
113.301753,23.075935,1360
113.301753,23.075935,1630
113.301753,23.075935,1830
113.301753,23.075935,1890
113.301753,23.075935,1890
113.301753,23.075935,2090
113.301753,23.075935,2190
113.301867,23.240442,4000
113.301879,23.077183,4000
113.30191,23.054884,2100
113.30195,23.149161,5200
113.301953,23.072713,3500
113.3019791,23.07278252,3000
113.3019791,23.07278252,3000
113.3019791,23.07278252,3000
113.3019791,23.07278252,4200
113.3020248,23.04857635,14000
113.3020248,23.04857635,35000
113.3020401,23.1351757,5300
113.302124,23.1235218,6000
113.302128,23.342182,599
113.3021774,23.12767982,2800
113.3021774,23.12767982,6000
113.302185,23.127677,3500
113.302223,23.109702,10000
113.302231,23.043939,12000
113.302276,23.148883,1990
113.302276,23.148883,2360
113.302276,23.148883,2430
113.302276,23.148883,2890
113.302276,23.148883,5500
113.302276,23.148883,6000
113.302322,23.072811,2800
113.3023529,23.131567,5800
113.302364,23.220008,3500
113.302386,23.076318,3600
113.302443,23.07493,2900
113.302443,23.07493,3400
113.302443,23.07493,3400
113.302443,23.07493,4300
113.302443,23.07493,4600
113.302446,23.071915,1690
113.302446,23.076226,3500
113.302455,23.072193,1560
113.3024979,23.07663727,7000
113.302521,23.105739,3300
113.30258,23.074936,1460
113.30258,23.072602,1530
113.30258,23.072602,1560
113.30258,23.072602,1560
113.30258,23.072602,1590
113.30258,23.072602,1630
113.30258,23.072602,1690
113.30258,23.072602,2000
113.30258,23.072602,5800
113.302597,23.07470894,3600
113.302597,23.07470894,3700
113.302597,23.07470894,4200
113.302597,23.07470894,12000
113.302633,23.072533,4200
113.302671,23.234911,4800
113.3026733,23.12571144,6800
113.3026733,23.12571144,8500
113.302685,23.131501,6300
113.302795,23.074795,5500
113.302827,23.108803,3000
113.302842,23.238904,5000
113.30285,23.093496,1300
113.302872,23.076509,1490
113.302872,23.076509,1490
113.302872,23.076509,4000
113.302875,23.048454,12000
113.302875,23.048454,12500
113.302875,23.048454,17000
113.302875,23.048454,30000
113.3028946,23.13004684,5800
113.302912,23.219211,3500
113.302941,23.23599,1490
113.302966,23.220356,2500
113.3029785,23.12526894,2700
113.3029785,23.12526894,3600
113.3029785,23.12526894,4500
113.3029785,23.12526894,5800
113.3029785,23.12526894,6000
113.303,23.269647,2600
113.30306,23.236287,6000
113.3030624,23.08374977,4800
113.3030701,23.07568932,5800
113.303083,23.055441,2099
113.303083,23.055441,2100
113.303083,23.055441,2200
113.303137,23.12636,3300
113.303201,23.149344,5000
113.3033,23.093556,2700
113.303321,23.051297,13000
113.303325,23.149218,2300
113.303325,23.149218,5000
113.303325,23.149218,5200
113.303325,23.149218,6800
113.303356,23.107904,5300
113.303377,23.149136,4500
113.303393,23.096245,3800
113.303393,23.23401,11000
113.303411,23.093513,1300
113.303411,23.093513,1500
113.303411,23.093513,1700
113.3034134,23.12854195,5000
113.303415,23.218302,3300
113.303418,23.125362,4800
113.303491,23.124162,4500
113.30356,23.149199,5200
113.30356,23.149199,6300
113.30357,23.130268,4500
113.3036041,23.12550354,3600
113.3036041,23.12550354,4800
113.3036041,23.12550354,5000
113.3036041,23.12550354,6000
113.3036041,23.12550354,7000
113.303622,23.075844,1490
113.303647,23.135589,4500
113.303647,23.135589,6200
113.303688,23.13488388,3300
113.303707,23.135466,8000
113.303748,23.218812,4500
113.303825,23.074599,3300
113.303861,23.075106,5200
113.303913,23.069245,3000
113.303923,23.069169,3000
113.303951,23.21826,2900
113.303952,23.043748,2500
113.304022,23.050216,1500
113.304039,23.096049,3500
113.3040543,23.05031586,2000
113.304124,23.07577,3000
113.304124,23.07577,4000
113.304237,23.043781,2500
113.304269,23.132133,6800
113.304322,23.131369,5800
113.304355,23.096739,4500
113.304413,23.132717,2500
113.3044281,23.1252594,5500
113.3044281,23.1252594,7800
113.304451,23.07518005,2800
113.304451,23.07518005,5300
113.304453,23.240332,2800
113.304453,23.240332,3800
113.3044662,23.07378387,4500
113.3044662,23.07378387,4500
113.3044662,23.07378387,5300
113.304503,23.131983,6800
113.304538,23.095896,3200
113.304595,23.051431,2600
113.3046036,23.04161453,3500
113.304724,23.075147,3500
113.304774,23.07385,3200
113.304804,23.217438,3000
113.304805,23.24278,1090
113.304805,23.24278,2030
113.304815,23.043536,2900
113.304841,23.108657,13800
113.304852,23.108144,3200
113.304862,23.097953,3100
113.304872,23.053392,1000
113.304879,23.10891,16000
113.304911,23.049135,2600
113.304911,23.049135,2600
113.304911,23.049135,2800
113.304944,23.127309,4200
113.305016,23.074486,2130
113.305023,23.116334,15000
113.305082,23.04729,2700
113.305122,23.131889,4500
113.30514,23.131921,6000
113.305147,23.074643,3800
113.305147,23.074643,4800
113.3051968,23.06324636,5000
113.305209,23.074935,3500
113.3052511,23.275646,2900
113.305386,23.05373,2400
113.305479,23.073585,3300
113.305494,23.074955,2900
113.305494,23.074955,2900
113.305494,23.074955,3500
113.305494,23.074955,3600
113.305508,23.242835,1090
113.305508,23.242835,1360
113.305508,23.242835,1360
113.305508,23.242835,1730
113.305508,23.242835,2030
113.305508,23.242835,5500
113.305508,23.242835,7000
113.305521,23.234288,22000
113.305553,23.095376,2600
113.305553,23.095376,4500
113.30559,23.137098,9000
113.305617,23.032492,3200
113.3056488,23.12434578,5800
