longitude,latitude,weight
113.300643,23.146408,10
113.257799,23.097437,10
113.238767,23.128166,10
113.377599,23.185658,10
113.442975,22.966293,10
113.386008,23.224453,10
113.332594,23.126953,10
113.364799,22.927936,10
113.358517,23.029786,10
113.327995,22.981599,10
113.454031,23.172668,10
113.370071,23.182235,10
113.48537,23.166183,10
113.285824,23.1032,10
113.219426,23.08574,10
113.445812,23.105279,10
113.456806,23.021336,10
113.379068,23.029248,10
113.465948,23.012676,10
113.391238,23.05808,10
113.399739,22.981741,10
113.225624,23.394942,10
113.210286,23.276005,10
113.233988,23.300507,10
113.259404,23.069598,10
113.376403,23.191833,10
113.351045,23.181008,10
113.411723,22.957516,10
113.467832,23.138116,10
113.376404,23.193272,10
113.341805,23.029647,10
113.403129,23.012848,10
113.325058,23.019373,10
113.302716,23.100342,10
113.397626,23.073068,10
113.430772,22.964835,10
113.376978,23.185428,10
113.311661,23.024181,10
113.466878,23.113971,10
113.210572,23.172004,10
113.479454,23.111336,10
113.403129,23.099247,10
113.274725,23.144898,10
113.360576,22.934954,10
113.377434,23.086903,10
113.371726,22.936476,10
113.458033,23.061506,10
113.346251,23.141326,10
113.433274,23.039802,10
113.400359,22.978357,10
113.218928,23.084713,10
113.524886,23.084546,10
113.469312,23.146265,10
113.271819,23.212081,10
113.408834,22.954056,10
113.219083,23.085042,10
113.274403,23.009763,10
113.454953,23.106477,10
113.383973,22.973711,10
113.418636,23.119632,10
113.379756,23.313282,10
113.455712,23.118968,10
113.375401,23.047421,10
113.368406,23.042866,10
113.23993,23.065933,10
113.460194,23.05418,10
113.391105,22.946825,10
113.375086,22.915044,10
113.408563,22.800592,10
113.371148,23.187798,10
113.325968,22.952908,10
113.369954,23.188047,10
113.370125,23.18734,10
113.244712,23.140818,10
113.315729,22.988416,10
113.207045,23.35615,10
113.371765,23.187815,10
113.390802,22.935973,10
113.244137,23.400668,10
113.451587,23.058003,10
113.267296,23.47047,10
113.220157,23.084308,10
113.373153,22.940203,10
113.241603,23.213983,10
113.418694,22.982949,10
113.318352,23.149534,10
113.454189,23.04537,10
113.255307,23.206893,10
113.452883,23.069527,10
113.312831,23.143826,10
113.41642,23.196836,10
113.302508,22.907823,10
113.219277,23.085898,10
113.273356,23.132171,10
113.270292,23.131272,10
113.27647,23.129296,10
113.276569,23.129114,10
113.273141,23.127506,10
113.254665,23.122729,10
113.246971,23.116243,10
113.254645,23.130209,10
113.287968,23.142646,10
113.291174,23.140753,10
113.288785,23.132144,10
113.289893,23.132069,10
113.273949,23.129493,10
113.247974,23.123366,10
113.290915,23.121031,10
113.276487,23.125976,10
113.273189,23.125637,10
113.276047,23.12718,10
113.269817,23.131446,10
113.304681,23.135825,10
113.262411,23.151484,10
113.293729,23.14405,10
113.277515,23.128609,10
113.276047,23.12718,10
113.279935,23.132447,10
113.254752,23.137283,10
113.253828,23.127888,10
113.261146,23.135236,10
113.280055,23.132328,10
113.262791,23.122604,10
113.294221,23.141883,10
113.303416,23.135648,10
113.26185,23.126392,10
113.261092,23.118795,10
113.292764,23.144149,10
113.277856,23.108246,10
113.332952,23.123892,10
113.268595,23.141014,10
113.282251,23.147099,10
113.278399,23.11058,10
113.279514,23.108129,10
113.273914,23.122229,10
113.254229,23.131386,10
113.254438,23.120128,10
113.278932,23.132634,10
113.251777,23.137533,10
113.236283,23.138369,10
113.252001,23.119171,10
113.301749,23.132007,10
113.271024,23.104343,10
113.249745,23.155285,10
113.302258,23.131599,10
113.254396,23.122242,10
113.288127,23.142863,10
113.245832,23.125863,10
113.253754,23.135986,10
113.294168,23.12062,10
113.261973,23.153178,10
113.250303,23.123439,10
113.260974,23.134256,10
113.331352,23.141077,10
113.263104,23.152495,10
113.268435,23.157087,10
113.276118,23.188094,10
113.279406,23.141706,10
113.293272,23.15057,10
113.330187,23.126663,10
113.255145,23.121446,10
113.32385,23.146058,10
113.338265,23.121747,10
113.28279,23.108054,10
113.26263,23.165719,10
113.255637,23.155608,10
113.261044,23.135966,10
113.279579,23.102388,10
113.279342,23.107936,10
113.298045,23.128578,10
113.264348,23.097237,10
113.274073,23.165297,10
113.269537,23.16038,10
113.272012,23.12993,10
113.328032,23.138595,10
113.294002,23.14191,10
113.283005,23.146071,10
113.278754,23.102146,10
113.32085,23.09187,10
113.28949,23.13195,10
113.263774,23.163335,10
113.261184,23.122105,10
113.270892,23.104691,10
113.331738,23.137761,10
113.260722,23.152733,10
113.24863,23.121371,10
113.331511,23.123997,10
113.288227,23.143587,10
113.329979,23.124247,10
113.274165,23.099704,10
113.275612,23.128703,10
113.243505,23.104665,10
113.254326,23.144116,10
113.31933,23.125325,10
113.329792,23.126317,10
113.275053,23.141467,10
113.29228,23.121208,10
113.252678,23.157083,10
113.262371,23.179048,10
113.261074,23.124155,10
113.266749,23.152655,10
113.268508,23.107229,10
113.21522,23.157708,10
113.241709,23.161893,10
113.320938,23.143023,10
113.252954,23.129794,10
113.270628,23.166237,10
113.323711,23.145141,10
113.270193,23.107645,10
113.266379,23.138794,10
113.28197,23.099086,10
113.273922,23.170797,10
113.270679,23.166209,10
113.257706,23.135631,10
113.234061,23.150077,10
113.270953,23.104651,10
113.324343,23.129575,10
113.338874,23.125937,10
113.268458,23.166841,10
113.273276,23.173307,10
113.261976,23.178989,10
113.258486,23.156315,10
113.294506,23.10201,10
113.282401,23.100268,10
113.261904,23.174271,10
113.240739,23.163917,10
113.273726,23.178865,10
113.275708,23.126056,10
113.253093,23.151307,10
113.265664,23.146137,10
113.250365,23.122343,10
113.316696,23.158361,10
113.327699,23.139808,10
113.254128,23.130279,10
113.331109,23.124324,10
113.306229,23.141824,10
113.324435,23.164304,10
113.253454,23.123367,10
113.24958,23.149176,10
113.317415,23.15744,10
113.263922,23.211278,10
113.331259,23.147857,10
113.25179,23.116456,10
113.239857,23.10042,10
113.329186,23.101764,10
113.326454,23.133124,10
113.302869,23.093439,10
113.233133,23.108175,10
113.270475,23.087458,10
113.317189,23.158262,10
113.24906,23.166346,10
113.328096,23.125617,10
113.244789,23.179652,10
113.278457,23.137618,10
113.320054,23.089415,10
113.261091,23.135546,10
113.258553,23.121609,10
113.322464,23.102653,10
113.326131,23.131726,10
113.263307,23.098684,10
113.235834,23.101047,10
113.261045,23.140827,10
113.214123,23.116415,10
113.284435,23.148414,10
113.275081,23.179426,10
113.303768,23.135685,10
113.24464,23.106182,10
113.331151,23.125711,10
113.257073,23.185916,10
113.235579,23.149159,10
113.263465,23.118585,10
113.26142,23.152572,10
113.276182,23.089854,10
113.276609,23.113312,10
113.246638,23.18667,10
113.261323,23.115102,10
113.327403,23.138725,10
113.25963,23.132052,10
113.3237,23.146365,10
113.27024,23.120933,10
113.267396,23.132366,10
113.311292,23.108412,10
113.226286,23.140439,10
113.331349,23.153259,10
113.25518,23.133594,10
113.327444,23.18686,10
113.336633,23.148575,10
113.259692,23.117245,10
113.258555,23.186057,10
113.24825,23.130369,10
113.33351,23.137953,10
113.28432,23.140915,10
113.318358,23.08806,10
113.261727,23.117265,10
113.281937,23.099302,10
113.262501,23.152693,10
113.311243,23.129982,10
113.235192,23.095946,10
113.293597,23.079645,10
113.241908,23.187821,10
113.228132,23.126818,10
113.272455,23.178839,10
113.270046,23.123671,10
113.260133,23.099786,10
113.319401,23.135003,10
113.302858,23.134066,10
113.336631,23.138495,10
113.318842,23.125385,10
113.32754,23.101651,10
113.311299,23.140204,10
113.327285,23.140781,10
113.281988,23.146595,10
113.334931,23.12554,10
113.315854,23.157378,10
113.327561,23.139032,10
113.276747,23.163031,10
113.241201,23.161544,10
113.287057,23.087683,10
113.259976,23.107871,10
113.267845,23.119645,10
113.270622,23.098041,10
113.281328,23.102324,10
113.275732,23.0998,10
113.271501,23.179349,10
113.331552,23.11156,10
113.267608,23.160479,10
113.241915,23.168175,10
113.261197,23.186318,10
113.286027,23.148754,10
113.27964,23.104454,10
113.225659,23.144316,10
113.323483,23.0949,10
113.263374,23.163789,10
113.321505,23.138498,10
113.308833,23.089765,10
113.317069,23.143816,10
113.298553,23.135506,10
113.334194,23.105909,10
113.325821,23.146437,10
113.263209,23.128169,10
113.279873,23.10214,10
113.259576,23.185619,10
113.264763,23.131267,10
113.333009,23.101634,10
113.246647,23.137675,10
113.282798,23.095865,10
113.335294,23.144609,10
113.288735,23.141983,10
113.215373,23.121454,10
113.324586,23.146141,10
113.266216,23.142201,10
113.263492,23.133056,10
113.297408,23.074091,10
113.233547,23.150642,10
113.301816,23.126711,10
113.326946,23.132705,10
113.310956,23.160228,10
113.225821,23.143163,10
113.322317,23.160907,10
113.272252,23.127883,10
113.313039,23.093292,10
113.265821,23.156754,10
113.238506,23.13378,10
113.267164,23.130423,10
113.301307,23.088903,10
113.268075,23.13212,10
113.302851,23.108306,10
113.22803,23.127019,10
113.317389,23.134689,10
113.23676,23.090883,10
113.318758,23.101793,10
113.256256,23.133421,10
113.245029,23.128284,10
113.27402,23.16454,10
113.312558,23.152363,10
113.314933,23.105323,10
113.266486,23.191379,10
113.264678,23.131149,10
113.267302,23.125709,10
113.286521,23.073854,10
113.240631,23.168656,10
113.254889,23.118414,10
113.273803,23.125433,10
113.247795,23.136608,10
113.296301,23.1408,10
113.316687,23.120139,10
113.273338,23.124995,10
113.297345,23.083936,10
113.26519,23.10517,10
113.236271,23.101093,10
113.304847,23.0911,10
113.26731,23.125362,10
113.275568,23.126362,10
113.323754,23.14612,10
113.280521,23.11553,10
113.299874,23.105845,10
113.26141,23.185811,10
113.27354,23.13603,10
113.303066,23.093563,10
113.271293,23.178881,10
113.272246,23.172029,10
113.253297,23.127431,10
113.27513,23.125034,10
113.260087,23.136151,10
113.276711,23.099043,10
113.328729,23.120734,10
113.272647,23.1943,10
113.281429,23.147516,10
113.245302,23.123301,10
113.279796,23.105513,10
113.323474,23.171768,10
113.331041,23.105756,10
113.292122,23.097977,10
113.315698,23.155262,10
113.337651,23.134788,10
113.249165,23.116158,10
113.323745,23.146108,10
113.263468,23.091914,10
113.287813,23.107304,10
113.253594,23.11482,10
113.269417,23.090423,10
113.265366,23.124548,10
113.305647,23.090616,10
113.32564,23.133981,10
113.22772,23.155068,10
113.263846,23.192006,10
113.33714,23.127994,10
113.286071,23.133621,10
113.276442,23.136288,10
113.25209,23.116233,10
113.275186,23.12319,10
113.225863,23.128853,10
113.257118,23.152861,10
113.305794,23.095482,10
113.31454,23.098586,10
113.298185,23.135382,10
113.326505,23.101661,10
113.293831,23.149991,10
113.261735,23.128092,10
113.312187,23.107852,10
113.28722,23.097238,10
113.249029,23.136227,10
113.319879,23.124636,10
113.260279,23.185234,10
113.335465,23.142408,10
113.312459,23.129309,10
113.281184,23.134938,10
113.250062,23.120409,10
113.327241,23.120555,10
113.254319,23.177542,10
113.298648,23.097886,10
113.335401,23.12292,10
113.222833,23.148774,10
113.261176,23.1255,10
113.282454,23.128916,10
113.297067,23.096245,10
113.259458,23.126422,10
113.277709,23.139653,10
113.25322,23.116515,10
113.255893,23.121046,10
113.261615,23.103358,10
113.294538,23.13241,10
113.293509,23.094067,10
113.228583,23.155377,10
113.313961,23.153565,10
113.245854,23.119842,10
113.328409,23.14089,10
113.257292,23.131397,10
113.284082,23.122462,10
113.309411,23.096337,10
113.286184,23.129578,10
113.231881,23.125399,10
113.244213,23.094368,10
113.253828,23.083226,10
113.30591,23.092505,10
113.261826,23.180392,10
113.236642,23.101609,10
113.264338,23.173349,10
113.255978,23.130759,10
113.261782,23.119372,10
113.277553,23.142456,10
113.2556,23.122811,10
113.231513,23.152888,10
113.258646,23.069309,10
113.283973,23.122191,10
113.287616,23.132541,10
113.256246,23.13667,10
113.282289,23.088575,10
113.288079,23.131764,10
113.287625,23.132582,10
113.280889,23.088139,10
113.270374,23.095608,10
113.259862,23.118021,10
