longitude,latitude,weight
113.214685,23.16696,10
113.228159,23.08548,10
113.238727,23.064833,10
113.341838,23.134584,10
113.241207,23.105798,10
113.323761,23.176121,10
113.345349,23.157769,10
113.24175,23.130879,10
113.247204,23.125302,10
113.30093,23.137362,10
113.269766,23.095685,10
113.247718,23.184982,10
113.228107,23.174668,10
113.221693,23.144112,10
113.25556,23.069459,10
113.254439,23.192214,10
113.261474,23.128385,10
113.300003,23.064293,10
113.330976,23.16521,10
113.265739,23.14972,10
113.228897,23.200646,10
113.23217,23.199306,10
113.326299,23.127505,10
113.334877,23.170693,10
113.262866,23.073278,10
113.241132,23.215341,10
113.230934,23.080902,10
113.279725,23.133103,10
113.348995,23.144557,10
113.261295,23.128336,10
113.336012,23.098006,10
113.34621,23.169069,10
113.273312,23.208866,10
113.328332,23.171345,10
113.285029,23.164989,10
113.345864,23.093823,10
113.336504,23.171058,10
113.283668,23.133284,10
113.267437,23.203191,10
113.20928,23.163845,10
113.349861,23.137763,10
113.256364,23.138728,10
113.30208,23.204415,10
113.324634,23.132452,10
113.286666,23.12794,10
113.29511,23.070662,10
113.359554,23.18911,10
113.239714,23.069216,10
113.293046,23.130045,10
113.293919,23.204477,10
113.226488,23.059611,10
113.329003,23.21479,10
113.317718,23.064429,10
113.353594,23.18283,10
113.281324,23.048207,10
113.35203,23.122204,10
113.338622,23.093452,10
113.321135,23.068267,10
113.250436,23.245289,10
113.341658,23.135057,10
113.340407,23.166367,10
113.32896,23.102401,10
113.338755,23.187783,10
113.299868,23.106163,10
113.393608,23.051821,10
113.348593,23.164454,10
113.322509,23.148981,10
113.311538,23.051062,10
113.22864,23.078034,10
113.391078,23.205704,10
113.370024,23.156698,10
113.243651,23.20428,10
113.282359,23.152781,10
113.280749,23.051272,10
113.33675,23.153878,10
113.229268,23.175337,10
113.340303,23.17688,10
113.366784,23.127344,10
113.366744,23.135875,10
113.330441,23.200589,10
113.213865,23.153153,10
113.314319,23.103056,10
113.300341,23.243178,10
113.278892,23.163772,10
113.229028,23.21637,10
113.364247,23.171736,10
113.363355,23.155209,10
113.223876,23.118392,10
113.396776,23.136045,10
113.41981,23.148492,10
113.287462,23.240592,10
113.262182,23.248947,10
113.378081,23.204459,10
113.35704,23.140472,10
113.367545,23.200225,10
113.421193,23.112916,10
113.359433,23.093099,10
113.425025,23.17157,10
113.35778,23.241744,10
113.269131,23.212886,10
113.364143,23.175637,10
113.22687,23.27892,10
113.326678,23.204327,10
113.287668,23.255784,10
113.478217,23.185491,10
113.480215,23.188381,10
113.326259,23.047652,10
113.28071,23.164224,10
113.271241,23.210356,10
113.389224,23.13,10
113.289045,23.095969,10
113.362423,23.127651,10
113.436786,23.143232,10
113.39258,23.211123,10
113.35967,23.089908,10
113.3713,23.197237,10
113.389765,23.140684,10
113.3101,23.140864,10
113.503005,23.186554,10
113.293721,23.254748,10
113.370832,23.209679,10
113.262065,23.209792,10
113.356283,23.029141,10
113.290535,23.240576,10
113.371255,23.127501,10
113.193275,23.339913,10
113.435667,23.16108,10
113.426671,23.208985,10
113.410787,23.129721,10
113.247605,23.092964,10
113.442421,23.137443,10
113.445026,23.108829,10
113.229517,23.269265,10
113.369292,22.95815,10
113.363389,22.951431,10
113.347071,23.178196,10
113.338125,22.970549,10
113.3942,23.101889,10
113.412368,23.198788,10
113.212341,23.218396,10
113.263447,23.37309,10
113.429384,23.080268,10
113.3599,22.926769,10
113.273874,23.247994,10
113.348609,23.164628,10
